x,y,z,rgb,pl_name,hostname,gaia_id,sy_snum,sy_pnum,sy_mnum,disc_year,pl_rade,pl_bmasse,pl_dens,pl_orbincl,sy_dist
220.601324457892,-574.8245582971541,579.0700776330144,"(141, 38, 0)",Kepler-1356 b,Kepler-1356,Gaia DR2 2126012900332317056,1,1,0,2016,1.53,2.96,4.54,85.82,845.228
238.02178981619224,-602.7701035292422,782.0741690939825,"(128, 99, 0)",Kepler-1357 b,Kepler-1357,Gaia DR2 2130115281293911552,1,1,0,2016,1.28,2.18,5.71,89.95,1015.69
111.39648082010186,-384.16620329872677,373.1138757912094,"(81, 124, 128)",Kepler-1358 b,Kepler-1358,Gaia DR2 2105558930336570496,1,1,0,2016,1.12,1.46,5.71,88.31,546.998
153.07504829811816,-431.3416469863672,410.5654674282981,"(113, 141, 150)",Kepler-1359 b,Kepler-1359,Gaia DR2 2102247132595492608,1,1,0,2016,2.83,8.4,2.04,89.71,614.859
138.05997478632952,-277.30164242722583,284.83509543797624,"(68, 103, 125)",Kepler-136 b,Kepler-136,Gaia DR2 2077203178296653056,2,2,0,2014,2.05,19.8,12.6,89.33,420.818
138.05997478632952,-277.30164242722583,284.83509543797624,"(75, 114, 138)",Kepler-136 c,Kepler-136,Gaia DR2 2077203178296653056,2,2,0,2014,1.99,4.62,3.22,89.82,420.818
535.7250583899468,-915.1676903427611,1083.7626461849402,"(88, 134, 163)",Kepler-1360 b,Kepler-1360,Gaia DR2 2085210887120749824,1,1,0,2016,3.4,11.5,1.61,89.34,1516.27
62.361046407236806,-258.4532529470519,284.15715789168786,"(141, 109, 0)",Kepler-1361 b,Kepler-1361,Gaia DR2 2107563271311787136,1,1,0,2016,0.86,0.566,4.89,87.45,389.143
175.8049328232735,-524.252848793576,478.58995072068126,"(113, 141, 150)",Kepler-1362 b,Kepler-1362,Gaia DR2 2102096774379579520,1,1,0,2016,2.6,7.27,2.27,89.83,731.298
160.49529483178205,-315.037499351918,410.42257751608855,"(81, 124, 128)",Kepler-1363 b,Kepler-1363,Gaia DR2 2086833663201784704,1,1,0,2016,1.25,2.1,5.91,89.85,541.714
291.2139469604663,-620.205527580663,804.7217846275186,"(166, 108, 0)",Kepler-1364 b,Kepler-1364,Gaia DR2 2134842532758180864,1,1,0,2016,2.15,5.27,2.91,85.72,1056.9
235.72585859595162,-577.638459840882,562.6563655428199,"(90, 136, 141)",Kepler-1365 b,Kepler-1365,Gaia DR2 2125716891183392640,1,2,0,2016,0.92,0.721,5.09,89.92,840.128
235.72585859595162,-577.638459840882,562.6563655428199,"(141, 109, 0)",Kepler-1365 c,Kepler-1365,Gaia DR2 2125716891183392640,1,2,0,2016,0.8,0.437,4.69,89.82,840.128
90.60231075875163,-336.60720274337416,308.9994734986705,"(90, 136, 141)",Kepler-1366 b,Kepler-1366,Gaia DR2 2104065209429419520,1,1,0,2016,1.43,2.63,4.94,88.44,465.826
85.07112378500861,-255.48490212745847,297.79148903029227,"(90, 136, 141)",Kepler-1367 b,Kepler-1367,Gaia DR2 2130932428889277824,1,1,0,2016,0.92,0.721,5.09,89.48,401.484
512.1055200000229,-1109.9774583266806,1087.0165825745937,"(141, 38, 0)",Kepler-1368 b,Kepler-1368,Gaia DR2 2077479121354236160,1,1,0,2016,1.65,3.36,4.11,89.41,1635.82
254.30667685514751,-898.8647882467416,810.2165390542407,"(88, 134, 163)",Kepler-1369 b,Kepler-1369,Gaia DR2 2103787101707694464,1,1,0,2016,2.69,7.7,2.17,89.71,1236.56
46.553127022078144,-216.49477928954136,206.78271529757757,"(90, 136, 141)",Kepler-137 b,Kepler-137,Gaia DR2 2104847370214740352,1,2,0,2014,1.47,2.76,4.77,88.33,302.979
46.553127022078144,-216.49477928954136,206.78271529757757,"(75, 114, 138)",Kepler-137 c,Kepler-137,Gaia DR2 2104847370214740352,1,2,0,2014,1.88,4.19,3.47,88.55,302.979
188.3115028977454,-724.7178395117273,668.9840364088268,"(75, 114, 138)",Kepler-1370 b,Kepler-1370,Gaia DR2 2104106647274122880,1,2,0,2016,1.84,4.04,3.56,86.42,1004.1
188.3115028977454,-724.7178395117273,668.9840364088268,"(128, 99, 0)",Kepler-1370 c,Kepler-1370,Gaia DR2 2104106647274122880,1,2,0,2016,1.27,2.15,5.77,82.53,1004.1
112.26773596180615,-329.19236212198217,380.25974772326333,"(141, 109, 0)",Kepler-1371 b,Kepler-1371,Gaia DR2 2130911435088877056,1,2,0,2016,0.73,0.315,4.45,85.56,515.334
112.26773596180615,-329.19236212198217,380.25974772326333,"(141, 109, 0)",Kepler-1371 c,Kepler-1371,Gaia DR2 2130911435088877056,1,2,0,2016,0.64,0.196,4.11,77.66,515.334
299.1255064740513,-874.3418452815125,918.930159134176,"(128, 41, 0)",Kepler-1372 b,Kepler-1372,Gaia DR2 2127136605512921600,1,1,0,2016,1.27,2.15,5.77,87.6,1303.22
357.27795308187183,-1266.640884397994,1075.2384041751372,"(128, 41, 0)",Kepler-1373 b,Kepler-1373,Gaia DR2 2100265950078767232,1,1,0,2016,1.16,1.65,5.81,87.84,1699.46
276.79417880507066,-708.1146496553836,764.8755435514068,"(88, 134, 163)",Kepler-1374 b,Kepler-1374,Gaia DR2 2126643543268551936,1,1,0,2016,2.29,5.86,2.68,89.91,1078.46
460.4922520731067,-932.0007347167701,983.1706982350717,"(141, 38, 0)",Kepler-1375 b,Kepler-1375,Gaia DR2 2078785787845558656,1,1,0,2016,1.74,3.68,3.84,89.92,1430.84
186.54961002928937,-611.7631519845937,586.9125215973801,"(128, 99, 0)",Kepler-1376 b,Kepler-1376,Gaia DR2 2105478425469064064,1,1,0,2016,1.05,1.16,5.51,89.26,868.056
258.66682990425045,-742.9810590222854,833.4361565479437,"(128, 41, 0)",Kepler-1377 b,Kepler-1377,Gaia DR2 2127755733639236992,1,1,0,2016,1.25,2.1,5.91,87.91,1146.1
177.414251464557,-342.6560073215321,328.00372006996673,"(88, 134, 163)",Kepler-1378 b,Kepler-1378,Gaia DR2 2073733325763480320,1,1,0,2016,2.2,5.48,2.83,88.26,506.434
292.46961367229346,-667.1994124661429,642.4785791823828,"(128, 41, 0)",Kepler-1379 b,Kepler-1379,Gaia DR2 2077413734773457536,1,1,0,2016,1.3,2.24,5.6,84.47,971.325
16.94887234827804,-45.61943826877641,45.84957046606951,"(135, 166, 166)",Kepler-138 b,Kepler-138,Gaia DR2 2102053446751282944,1,4,0,2014,0.64,0.07,1.7,88.67,66.8624
16.94887234827804,-45.61943826877641,45.84957046606951,"(96, 119, 127)",Kepler-138 c,Kepler-138,Gaia DR2 2102053446751282944,1,4,0,2014,1.51,2.3,3.6,89.02,66.8624
16.94887234827804,-45.61943826877641,45.84957046606951,"(96, 119, 127)",Kepler-138 d,Kepler-138,Gaia DR2 2102053446751282944,1,4,0,2014,1.51,2.1,3.6,89.04,66.8624
16.94887234827804,-45.61943826877641,45.84957046606951,"(114, 141, 141)",Kepler-138 e,Kepler-138,Gaia DR2 2102053446751282944,1,4,0,2022,0.797,0.43,4.67,88.53,66.8624
565.1692421983144,-1727.4994151138176,1662.0478158146957,"(90, 136, 141)",Kepler-1380 b,Kepler-1380,Gaia DR2 2102530188118854656,1,1,0,2016,1.43,2.63,4.94,89.47,2462.94
237.91135120897692,-752.9181005212671,899.6762109077721,"(88, 134, 163)",Kepler-1381 b,Kepler-1381,Gaia DR2 2131228815991876736,1,1,0,2016,2.25,5.69,2.74,89.74,1197.04
245.72445308311615,-518.0213156025967,465.0835557825695,"(75, 114, 138)",Kepler-1382 b,Kepler-1382,Gaia DR2 2076173859319258368,1,1,0,2016,1.88,4.19,3.47,81.83,738.261
356.6481726982955,-672.320268626485,689.889789317814,"(90, 136, 141)",Kepler-1383 b,Kepler-1383,Gaia DR2 2078431642023279488,1,1,0,2016,1.41,2.57,5.04,89.52,1027.21
210.56927662039155,-427.64821746911275,393.3212196653715,"(75, 114, 138)",Kepler-1384 b,Kepler-1384,Gaia DR2 2073299327909532928,1,1,0,2016,1.94,4.42,3.33,89.54,618.0
103.7187835322747,-462.82126924282755,499.4771653479698,"(141, 109, 0)",Kepler-1385 b,Kepler-1385,Gaia DR2 2107492421531881856,1,1,0,2016,0.85,0.543,4.86,88.09,688.795
115.4734866331294,-603.994963206891,566.1754818335872,"(128, 99, 0)",Kepler-1386 b,Kepler-1386,Gaia DR2 2116750034560253184,1,1,0,2016,1.24,2.07,5.97,85.98,835.882
126.689581688429,-306.75932695681973,311.7681404194627,"(141, 109, 0)",Kepler-1387 b,Kepler-1387,Gaia DR2 2125871960984455552,1,1,0,2016,0.93,0.749,5.12,89.83,455.358
71.15340131411686,-300.15718718190016,332.82541743304705,"(113, 141, 150)",Kepler-1388 b,Kepler-1388,Gaia DR2 2107617246162706048,1,4,0,2016,2.59,7.22,2.28,89.46,453.795
71.15340131411686,-300.15718718190016,332.82541743304705,"(88, 134, 163)",Kepler-1388 c,Kepler-1388,Gaia DR2 2107617246162706048,1,4,0,2016,2.26,5.73,2.73,86.33,453.795
71.15340131411686,-300.15718718190016,332.82541743304705,"(113, 141, 150)",Kepler-1388 d,Kepler-1388,Gaia DR2 2107617246162706048,1,4,0,2016,2.86,8.55,2.01,89.86,453.795
71.15340131411686,-300.15718718190016,332.82541743304705,"(113, 141, 150)",Kepler-1388 e,Kepler-1388,Gaia DR2 2107617246162706048,1,4,0,2016,2.46,6.62,2.44,89.69,453.795
95.61921930006133,-339.77912769848183,350.01222825767894,"(96, 119, 127)",Kepler-1389 b,Kepler-1389,Gaia DR2 2106303505865370752,1,1,0,2016,1.77,3.78,3.75,88.71,497.093
60.47650005961873,-275.2473960285464,271.09441411442526,"(88, 134, 163)",Kepler-139 b,Kepler-139,Gaia DR2 2105362903731391744,1,4,0,2014,2.94,5.2879,2.169438,89.98,391.038
60.47650005961873,-275.2473960285464,271.09441411442526,"(87, 108, 115)",Kepler-139 c,Kepler-139,Gaia DR2 2105362903731391744,1,4,0,2014,3.38,23.2558,8.702677,90.0,391.038
60.47650005961873,-275.2473960285464,271.09441411442526,"(75, 114, 138)",Kepler-139 d,Kepler-139,Gaia DR2 2105362903731391744,1,4,0,2023,1.695,4.65808,5.270467,87.97,391.038
60.47650005961873,-275.2473960285464,271.09441411442526,"(67, 67, 67)",Kepler-139 e,Kepler-139,Gaia DR2 2105362903731391744,1,4,0,2023,13.6,426.11582,0.931,,391.038
231.06108926707196,-422.6992831673945,539.7114977443829,"(81, 124, 128)",Kepler-1390 b,Kepler-1390,Gaia DR2 2086485186737501696,1,1,0,2016,1.18,1.76,5.89,86.12,723.431
299.27325289767674,-646.7681539586032,755.1802418131871,"(75, 114, 138)",Kepler-1391 b,Kepler-1391,Gaia DR2 2128514431022374144,1,1,0,2016,1.68,3.46,4.01,89.8,1038.35
247.84782902548093,-729.4258115820592,808.8253452045196,"(75, 114, 138)",Kepler-1392 b,Kepler-1392,Gaia DR2 2127382793038824832,1,1,0,2016,1.96,4.5,3.28,89.71,1117.0
103.92448192243722,-403.02244594427293,351.00562112058634,"(141, 109, 0)",Kepler-1393 b,Kepler-1393,Gaia DR2 2103399695656782208,1,1,0,2016,0.8,0.437,4.69,88.5,544.456
105.19847548788532,-439.76508582549013,453.50152957286053,"(141, 46, 0)",Kepler-1394 b,Kepler-1394,Gaia DR2 2106981831520836736,1,1,0,2016,1.39,2.51,5.14,87.96,640.409
126.16208214429949,-307.0424647277305,364.3522322134659,"(141, 109, 0)",Kepler-1395 b,Kepler-1395,Gaia DR2 2128478044059903872,1,1,0,2016,0.8,0.437,4.69,89.88,492.894
311.20311392550906,-688.0728524925859,753.0241052886573,"(75, 114, 138)",Kepler-1396 b,Kepler-1396,Gaia DR2 2079897050500386944,1,1,0,2016,2.07,4.94,3.06,89.74,1066.46
404.01769542892407,-709.011751716052,877.4252675919681,"(75, 114, 138)",Kepler-1397 b,Kepler-1397,Gaia DR2 2085625368643700736,1,1,0,2016,1.72,3.61,3.9,89.97,1198.25
236.79884035258942,-510.93061864253195,639.6310418962079,"(141, 46, 0)",Kepler-1398 b,Kepler-1398,Gaia DR2 2128776801985730048,1,2,0,2016,0.9,0.666,5.02,89.47,852.204
236.79884035258942,-510.93061864253195,639.6310418962079,"(141, 109, 0)",Kepler-1398 c,Kepler-1398,Gaia DR2 2128776801985730048,1,2,0,2016,1.03,1.08,5.43,86.45,852.204
380.6410041378164,-883.3421149091691,997.4886585805128,"(128, 41, 0)",Kepler-1399 b,Kepler-1399,Gaia DR2 2128074351495006720,1,1,0,2016,1.25,2.1,5.91,86.56,1385.7
164.51038140183417,-515.2055010385496,586.7739139657114,"(89, 24, 0)",Kepler-14 b,Kepler-14,,2,1,0,2011,12.733,2669.66,7.1,90.0,798.0
119.38727076183044,-381.67934116076236,425.3926327431257,"(141, 91, 0)",Kepler-140 b,Kepler-140,Gaia DR2 2130443730330509312,1,2,0,2014,1.61,3.22,4.24,87.84,583.859
119.38727076183044,-381.67934116076236,425.3926327431257,"(96, 119, 127)",Kepler-140 c,Kepler-140,Gaia DR2 2130443730330509312,1,2,0,2014,1.8,3.89,3.67,89.99,583.859
147.88659795713127,-506.66214193936526,535.9883694998243,"(75, 114, 138)",Kepler-1400 b,Kepler-1400,Gaia DR2 2106444552591200768,1,1,0,2016,1.62,3.26,4.21,83.96,752.237
324.0672765062014,-1029.9387110724742,930.6220159829786,"(75, 114, 138)",Kepler-1401 b,Kepler-1401,Gaia DR2 2100643632324807296,1,1,0,2016,1.68,3.46,4.01,81.71,1425.43
364.9017700646807,-910.1151783378692,1126.7198009987628,"(141, 46, 0)",Kepler-1402 b,Kepler-1402,Gaia DR2 2129725749238044928,1,1,0,2016,0.76,0.363,4.54,87.24,1493.64
599.3646484025736,-1572.244855289399,1360.6143256857458,"(166, 108, 0)",Kepler-1403 b,Kepler-1403,Gaia DR2 2052956541719356416,1,1,0,2016,2.14,5.22,2.93,89.58,2163.9
268.39367894225046,-550.0575173554519,742.4268894602357,"(75, 114, 138)",Kepler-1404 b,Kepler-1404,Gaia DR2 2135354424139022592,1,1,0,2016,2.01,4.7,3.18,89.16,962.183
513.5823757610665,-1067.8663243070248,968.3556922529153,"(102, 155, 188)",Kepler-1405 b,Kepler-1405,Gaia DR2 2076198190312168576,1,1,0,2016,3.96,14.9,1.32,89.96,1530.3
167.43035928135558,-412.7055842919018,359.5641387766529,"(81, 124, 128)",Kepler-1406 b,Kepler-1406,Gaia DR2 2052724029370990208,1,1,0,2016,1.1,1.37,5.66,85.67,572.403
252.1046795866357,-1015.482522067491,924.7698989510676,"(88, 134, 163)",Kepler-1407 b,Kepler-1407,Gaia DR2 2103730579937168128,1,1,0,2016,2.25,5.69,2.74,88.07,1396.41
82.55456657505584,-366.327129950186,381.1371665215349,"(141, 46, 0)",Kepler-1408 b,Kepler-1408,Gaia DR2 2106958363820214016,1,1,0,2016,0.89,0.64,4.99,85.24,535.048
149.4996708098108,-408.86446442754595,541.6196176802814,"(141, 46, 0)",Kepler-1409 b,Kepler-1409,Gaia DR2 2133215461704521088,1,1,0,2016,1.04,1.12,5.47,87.31,694.89
95.01275473223333,-178.9134594183161,222.87608657315172,"(90, 136, 141)",Kepler-141 b,Kepler-141,Gaia DR2 2086455740440489472,1,2,0,2014,0.69,0.257,4.3,84.53,301.183
95.01275473223333,-178.9134594183161,222.87608657315172,"(90, 136, 141)",Kepler-141 c,Kepler-141,Gaia DR2 2086455740440489472,1,2,0,2014,1.41,2.57,5.04,87.03,301.183
100.29280848877615,-268.0984618788497,229.68144745196258,"(96, 119, 127)",Kepler-1410 b,Kepler-1410,Gaia DR2 2052857547022629888,1,1,0,2016,1.78,3.82,3.72,89.75,367.0
342.2935297807744,-1165.9037467222058,1131.679028368619,"(113, 141, 150)",Kepler-1411 b,Kepler-1411,Gaia DR2 2105552127108243456,1,1,0,2016,2.82,8.35,2.05,89.99,1660.48
186.40083389381428,-457.2139388042254,572.0658904102015,"(141, 109, 0)",Kepler-1412 b,Kepler-1412,Gaia DR2 2129754847637288192,1,1,0,2016,0.83,0.498,4.79,89.83,755.678
331.2516475943527,-732.2229048369754,846.8499652820022,"(75, 114, 138)",Kepler-1413 b,Kepler-1413,Gaia DR2 2128145338713986688,1,1,0,2016,1.82,3.97,3.62,89.97,1167.49
108.55533418478193,-407.16349742464377,385.0795021939788,"(128, 99, 0)",Kepler-1414 b,Kepler-1414,Gaia DR2 2104245357537867008,1,1,0,2016,1.23,2.04,6.02,89.82,570.835
183.02092555163824,-675.6418244421267,773.9695985468268,"(128, 41, 0)",Kepler-1415 b,Kepler-1415,Gaia DR2 2131541867567734528,1,1,0,2016,1.29,2.21,5.66,86.33,1043.56
328.2323762504316,-600.4373961760343,658.3764945335905,"(141, 46, 0)",Kepler-1416 b,Kepler-1416,Gaia DR2 2078999608496984448,1,1,0,2016,0.88,0.615,4.96,42.38,949.59
269.2436959292967,-703.2412869779073,645.5354587603915,"(90, 136, 141)",Kepler-1417 b,Kepler-1417,Gaia DR2 2101513139864999424,1,1,0,2016,1.0,0.972,5.34,89.48,991.845
83.82282235271946,-363.1478926909044,331.81070279148594,"(96, 119, 127)",Kepler-1418 b,Kepler-1418,Gaia DR2 2104525114527372032,1,1,0,2016,1.66,3.39,4.07,89.8,499.0
447.4071710873179,-1093.3587640297267,922.027902386382,"(88, 134, 163)",Kepler-1419 b,Kepler-1419,Gaia DR2 2051897265347291520,1,1,0,2016,2.86,8.55,2.01,89.44,1498.58
154.3922725397192,-329.30778777905635,410.82323897764735,"(141, 38, 0)",Kepler-142 b,Kepler-142,Gaia DR2 2128724678262662144,1,3,0,2014,1.99,4.62,3.22,84.56,548.686
154.3922725397192,-329.30778777905635,410.82323897764735,"(166, 108, 0)",Kepler-142 c,Kepler-142,Gaia DR2 2128724678262662144,1,3,0,2014,2.86,8.55,2.01,87.89,548.686
154.3922725397192,-329.30778777905635,410.82323897764735,"(88, 134, 163)",Kepler-142 d,Kepler-142,Gaia DR2 2128724678262662144,1,3,0,2014,2.16,5.31,2.9,89.98,548.686
341.72817105141047,-694.3652981690256,716.0829468074896,"(81, 124, 128)",Kepler-1420 b,Kepler-1420,Gaia DR2 2077232246636173056,1,1,0,2016,1.28,2.18,5.71,90.0,1054.37
148.00238895458037,-497.078468108945,587.1332184497838,"(141, 109, 0)",Kepler-1421 b,Kepler-1421,Gaia DR2 2131173187575866496,1,1,0,2016,0.93,0.749,5.12,88.6,783.401
663.8488754878069,-1498.7506558205514,1842.1232444630414,"(75, 114, 138)",Kepler-1422 b,Kepler-1422,Gaia DR2 2128941660008727168,1,1,0,2016,2.02,4.74,3.16,89.75,2465.84
105.90766466870558,-321.2929729673577,295.22092081391816,"(81, 124, 128)",Kepler-1423 b,Kepler-1423,Gaia DR2 2102161989163432832,1,1,0,2016,1.06,1.2,5.54,89.12,449.0
180.89722807378587,-471.45838018278624,427.17786444482834,"(81, 124, 128)",Kepler-1424 b,Kepler-1424,Gaia DR2 2101117418758956416,1,1,0,2016,1.16,1.65,5.81,82.54,661.421
266.46545935345495,-572.7143080972902,589.297073131366,"(90, 136, 141)",Kepler-1425 b,Kepler-1425,Gaia DR2 2077967957353259136,1,1,0,2016,0.94,0.779,5.15,87.74,863.873
423.4919102479791,-1020.0973317118882,1289.4242249503473,"(75, 114, 138)",Kepler-1426 b,Kepler-1426,Gaia DR2 2129811201907123840,1,1,0,2016,1.56,3.05,4.41,85.33,1697.81
368.60562109382244,-778.0453175332525,864.3930702884063,"(128, 41, 0)",Kepler-1427 b,Kepler-1427,Gaia DR2 2079963811471971584,1,1,0,2016,1.1,1.37,5.66,89.25,1220.0
460.2069983148732,-878.7157582792277,1165.310017657866,"(141, 91, 0)",Kepler-1428 b,Kepler-1428,Gaia DR2 2087167708577798784,1,1,0,2016,1.64,3.33,4.15,88.6,1530.32
210.87703088576694,-767.3492795128808,916.9081138128649,"(128, 99, 0)",Kepler-1429 b,Kepler-1429,Gaia DR2 2132001463427986688,1,1,0,2016,1.29,2.21,5.66,88.57,1214.09
247.79406299692764,-464.7083078097408,614.7203551901318,"(88, 134, 163)",Kepler-143 b,Kepler-143,Gaia DR2 2087172999977491328,1,2,0,2014,2.41,6.39,2.51,88.09,809.467
247.79406299692764,-464.7083078097408,614.7203551901318,"(88, 134, 163)",Kepler-143 c,Kepler-143,Gaia DR2 2087172999977491328,1,2,0,2014,3.37,11.3,1.62,87.22,809.467
214.5108485116131,-599.1866554943822,601.249508338497,"(81, 124, 128)",Kepler-1430 b,Kepler-1430,Gaia DR2 2102816404740404224,1,1,0,2016,1.18,1.76,5.89,89.71,875.523
403.08098554365307,-965.5650827748451,1241.0148619654658,"(141, 109, 0)",Kepler-1431 b,Kepler-1431,Gaia DR2 2129847554510913536,1,1,0,2016,1.47,2.76,4.77,86.8,1623.24
603.675875733164,-1264.2639095189604,1659.5877503300724,"(88, 134, 163)",Kepler-1432 b,Kepler-1432,Gaia DR2 2134934273258874240,1,1,0,2016,2.22,5.56,2.79,89.33,2171.87
257.61465045800367,-823.8904993711142,1009.1695283327855,"(141, 91, 0)",Kepler-1433 b,Kepler-1433,,1,1,0,2016,1.56,3.05,4.41,89.27,1328.0
209.4872068430076,-438.44178327401124,604.4246377255149,"(128, 99, 0)",Kepler-1434 b,Kepler-1434,Gaia DR2 2135594392551675520,1,1,0,2016,1.11,1.41,5.67,89.82,775.529
180.10284622895355,-464.97588822723424,497.26604616495234,"(141, 109, 0)",Kepler-1435 b,Kepler-1435,Gaia DR2 2126632994828732032,1,1,0,2016,0.86,0.566,4.89,85.8,704.211
806.047683068567,-1534.5427039432166,1843.7742288020072,"(128, 99, 0)",Kepler-1436 b,Kepler-1436,Gaia DR2 2086298132320300288,1,1,0,2016,1.31,2.27,5.55,75.52,2530.62
510.13629529314227,-1271.2526429295747,1593.9819742296836,"(90, 136, 141)",Kepler-1437 b,Kepler-1437,Gaia DR2 2129771615189858816,1,1,0,2016,1.37,2.45,5.24,89.2,2101.69
289.12829705591054,-826.0913554752176,752.3256988503496,"(141, 109, 0)",Kepler-1438 b,Kepler-1438,Gaia DR2 2101422911191267968,1,1,0,2016,0.94,0.779,5.15,87.59,1154.13
46.15836897454508,-163.77795466739695,147.81133578847675,"(114, 141, 141)",Kepler-1439 b,Kepler-1439,Gaia DR2 2103799368134289024,1,1,0,2016,1.46,2.73,4.82,85.44,225.393
58.335574707764685,-276.44877398191204,261.40798185291226,"(141, 109, 0)",Kepler-144 b,Kepler-144,Gaia DR2 2104839471773324032,1,2,0,2014,1.33,2.33,5.44,88.06,384.917
58.335574707764685,-276.44877398191204,261.40798185291226,"(141, 109, 0)",Kepler-144 c,Kepler-144,Gaia DR2 2104839471773324032,1,2,0,2014,1.35,2.39,5.34,88.79,384.917
196.32410954225168,-715.3353687739649,832.9212307856353,"(81, 124, 128)",Kepler-1440 b,Kepler-1440,Gaia DR2 2131530769372738560,1,1,0,2016,1.26,2.13,5.85,89.36,1115.35
326.02832661413316,-742.040438416599,759.1095760163283,"(81, 124, 128)",Kepler-1441 b,Kepler-1441,Gaia DR2 2078201809729303040,1,1,0,2016,1.31,2.27,5.55,89.39,1110.48
145.21334559894896,-373.30704512777913,458.3080587529816,"(102, 155, 188)",Kepler-1442 b,Kepler-1442,Gaia DR2 2129357580341124608,1,1,0,2016,3.93,14.7,1.33,87.53,608.68
93.95472659740491,-393.29229969826116,434.63691705153167,"(141, 46, 0)",Kepler-1443 b,Kepler-1443,Gaia DR2 2107568970730102272,1,1,0,2016,0.97,0.871,5.24,89.89,593.646
62.769651340508595,-228.96542922609453,214.07220444256953,"(88, 134, 163)",Kepler-1444 b,Kepler-1444,Gaia DR2 2104172854190854528,1,1,0,2016,2.18,5.39,2.86,88.55,319.675
64.90434759430221,-358.9429280197423,351.20479999136137,"(90, 136, 141)",Kepler-1445 b,Kepler-1445,Gaia DR2 2117151420726319872,1,1,0,2016,0.96,0.84,5.22,86.66,506.357
34.66752622463842,-98.31211998757996,110.72350840725599,"(141, 46, 0)",Kepler-1446 b,Kepler-1446,Gaia DR2 2127777307254217472,1,1,0,2016,0.82,0.477,4.75,88.5,152.075
189.45332382954152,-530.7733254678296,689.2126541770401,"(88, 134, 163)",Kepler-1447 b,Kepler-1447,Gaia DR2 2133132276778226176,1,1,0,2016,2.9,8.75,1.97,89.44,890.296
149.7541058335855,-464.5508483620402,594.1195506639148,"(75, 114, 138)",Kepler-1448 b,Kepler-1448,Gaia DR2 2132984426823383168,1,1,0,2016,1.61,3.22,4.24,89.95,768.903
398.7238523436205,-1210.465852202316,1549.7592395673541,"(75, 114, 138)",Kepler-1449 b,Kepler-1449,Gaia DR2 2132939037609090816,1,1,0,2016,1.68,3.46,4.01,85.35,2006.48
147.36785419963059,-376.2754303884715,397.51533119436664,"(68, 103, 125)",Kepler-145 b,Kepler-145,Gaia DR2 2126237131982289280,1,2,0,2013,2.65,37.1,11.0,88.39,566.85
147.36785419963059,-376.2754303884715,397.51533119436664,"(75, 114, 138)",Kepler-145 c,Kepler-145,Gaia DR2 2126237131982289280,1,2,0,2013,4.32,79.4,5.41,89.29,566.85
148.4192818598982,-324.8694253235812,358.1822866964784,"(96, 119, 127)",Kepler-1450 b,Kepler-1450,Gaia DR2 2079905193758608384,1,1,0,2016,1.71,3.57,3.92,88.43,505.829
320.7551338417165,-739.5767643587391,686.3165393131952,"(88, 134, 163)",Kepler-1451 b,Kepler-1451,Gaia DR2 2053286429569716992,1,1,0,2016,3.35,11.2,1.64,89.73,1058.72
298.3806019798618,-723.1090187980222,617.0380099273439,"(88, 134, 163)",Kepler-1452 b,Kepler-1452,Gaia DR2 2051937638040407808,1,1,0,2016,2.7,7.75,2.16,89.6,996.32
222.50494876571312,-769.6005836783891,888.0980638289052,"(88, 134, 163)",Kepler-1453 b,Kepler-1453,Gaia DR2 2130762107666059136,1,1,0,2016,2.67,7.61,2.2,89.98,1196.04
126.2479402941858,-498.07423235109525,587.5940750172205,"(96, 119, 127)",Kepler-1454 b,Kepler-1454,Gaia DR2 2131804479047342336,1,1,0,2016,1.88,4.19,3.47,89.85,780.566
92.8181494983297,-207.6622093499199,275.96010141434533,"(113, 141, 150)",Kepler-1455 b,Kepler-1455,Gaia DR2 2135220283720198528,1,1,0,2016,2.16,5.31,2.9,89.693,357.621
77.87045837301365,-255.5746021887718,256.41527211308573,"(104, 128, 128)",Kepler-1456 b,Kepler-1456,Gaia DR2 2106018801073572224,1,1,0,2016,1.14,1.55,5.75,86.12,370.312
157.34792267882256,-642.030491011495,595.7632021744864,"(96, 119, 127)",Kepler-1457 b,Kepler-1457,Gaia DR2 2104875755656860032,1,1,0,2016,1.99,4.62,3.22,89.97,889.885
93.85653270019796,-399.7953608462636,357.4638767977859,"(113, 141, 150)",Kepler-1458 b,Kepler-1458,Gaia DR2 2104354690224334592,1,1,0,2016,2.76,8.05,2.1,88.67,544.45
68.04927666355368,-308.9160676044578,327.7213428545129,"(114, 141, 141)",Kepler-1459 b,Kepler-1459,Gaia DR2 2107084399639196544,1,1,0,2016,1.36,2.42,5.29,87.89,455.479
228.4874693079002,-510.53281654024687,448.2718581550196,"(102, 155, 188)",Kepler-146 b,Kepler-146,Gaia DR2 2052185062520374272,1,2,0,2014,3.71,13.3,1.43,89.97,716.797
228.4874693079002,-510.53281654024687,448.2718581550196,"(113, 141, 150)",Kepler-146 c,Kepler-146,Gaia DR2 2052185062520374272,1,2,0,2014,3.13,9.96,1.78,89.69,716.797
106.71522656482448,-383.3010097412286,384.3726731631331,"(96, 119, 127)",Kepler-1460 b,Kepler-1460,Gaia DR2 2105886790959182976,1,1,0,2016,1.96,4.5,3.28,89.04,553.218
